building_id,meter,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,unixtimestamp,m0,m1,m2,m3
889,2,9,Education,126077,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,186,0
890,0,9,Education,202937,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,366,0,0,0
890,1,9,Education,202937,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,95,0,0
890,2,9,Education,202937,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,542,0
891,0,9,Education,50846,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,25,0,0,0
891,1,9,Education,50846,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
892,0,9,Services,481999,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
893,0,9,Education,47191,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,42,0,0,0
893,1,9,Education,47191,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,45,0,0
893,2,9,Education,47191,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,3,0
894,0,9,Education,101555,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,62,0,0,0
894,1,9,Education,101555,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,174,0,0
894,2,9,Education,101555,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,250,0
895,0,9,Education,55087,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,33,0,0,0
895,1,9,Education,55087,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,73,0,0
895,2,9,Education,55087,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,106,0
896,0,9,Education,245637,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,132,0,0,0
896,1,9,Education,245637,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,62,0,0
896,2,9,Education,245637,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,61,0
897,0,9,Education,37775,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,23,0,0,0
898,0,9,Public services,64749,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,32,0,0,0
898,1,9,Public services,64749,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,81,0,0
898,2,9,Public services,64749,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,100,0
899,0,9,Education,225014,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,96,0,0,0
899,1,9,Education,225014,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,30,0,0
899,2,9,Education,225014,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,103,0
900,0,9,Education,111623,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,130,0,0,0
900,1,9,Education,111623,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
900,2,9,Education,111623,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,125,0
901,0,9,Education,107730,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,154,0,0,0
901,1,9,Education,107730,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,44,0,0
901,2,9,Education,107730,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,317,0
902,0,9,Education,14561,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,184,0,0,0
903,0,9,Education,275793,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,538,0,0,0
903,1,9,Education,275793,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,1029,0,0
903,2,9,Education,275793,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,1390,0
904,0,9,Education,29961,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
905,0,9,Lodging/residential,39648,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,29,0,0,0
905,1,9,Lodging/residential,39648,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,22,0,0
905,2,9,Lodging/residential,39648,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,76,0
906,0,9,Lodging/residential,39649,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,41,0,0,0
906,1,9,Lodging/residential,39649,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,6,0,0
906,2,9,Lodging/residential,39649,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,73,0
907,0,9,Entertainment/public assembly,44564,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,88,0,0,0
907,1,9,Entertainment/public assembly,44564,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,21,0,0
907,2,9,Entertainment/public assembly,44564,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,27,0
908,0,9,Education,91254,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,74,0,0,0
908,1,9,Education,91254,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
908,2,9,Education,91254,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,341,0
910,0,9,Office,60096,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,49,0,0,0
910,1,9,Office,60096,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,4,0,0
910,2,9,Office,60096,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,91,0
911,0,9,Education,239638,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,182,0,0,0
911,1,9,Education,239638,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,74,0,0
911,2,9,Education,239638,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,384,0
912,0,9,Education,52559,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,31,0,0,0
912,1,9,Education,52559,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,20,0,0
912,2,9,Education,52559,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
913,0,9,Entertainment/public assembly,503634,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,310,0,0,0
913,1,9,Entertainment/public assembly,503634,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,153,0,0
913,2,9,Entertainment/public assembly,503634,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,216,0
914,0,9,Education,229973,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,341,0,0,0
914,1,9,Education,229973,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,260,0,0
914,2,9,Education,229973,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,423,0
915,0,9,Education,205141,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,132,0,0,0
915,1,9,Education,205141,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,81,0,0
915,2,9,Education,205141,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,256,0
916,0,9,Education,51778,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,28,0,0,0
916,1,9,Education,51778,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
916,2,9,Education,51778,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
917,0,9,Education,237702,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,336,0,0,0
917,1,9,Education,237702,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,81,0,0
917,2,9,Education,237702,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,82,0
918,0,9,Education,60621,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,44,0,0,0
918,1,9,Education,60621,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,24,0,0
918,2,9,Education,60621,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,54,0
919,0,9,Education,31233,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,17,0,0,0
920,0,9,Education,85623,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,24,0,0,0
920,1,9,Education,85623,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,44,0,0
920,2,9,Education,85623,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,9,0
921,0,9,Entertainment/public assembly,262162,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,362,0,0,0
921,1,9,Entertainment/public assembly,262162,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,433,0,0
921,2,9,Entertainment/public assembly,262162,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,460,0
922,0,9,Education,147205,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,95,0,0,0
922,1,9,Education,147205,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,28,0,0
922,2,9,Education,147205,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,183,0
923,0,9,Education,24992,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,21,0,0,0
923,1,9,Education,24992,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
924,0,9,Entertainment/public assembly,252268,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,157,0,0,0
924,1,9,Entertainment/public assembly,252268,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,435,0,0
924,2,9,Entertainment/public assembly,252268,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,671,0
925,0,9,Education,54405,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,13,0,0,0
925,1,9,Education,54405,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
925,2,9,Education,54405,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,39,0
926,0,9,Education,26033,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,17,0,0,0
926,1,9,Education,26033,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
926,2,9,Education,26033,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,36,0
927,0,9,Lodging/residential,745671,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,581,0,0,0
927,1,9,Lodging/residential,745671,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,986,0,0
927,2,9,Lodging/residential,745671,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,1116,0
928,0,9,Education,179115,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,308,0,0,0
928,1,9,Education,179115,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,234,0,0
928,2,9,Education,179115,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,115,0
929,0,9,Education,199628,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,297,0,0,0
929,1,9,Education,199628,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,172,0,0
929,2,9,Education,199628,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,274,0
930,0,9,Office,20917,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,26,0,0,0
931,0,9,Education,216050,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,151,0,0,0
931,1,9,Education,216050,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,9,0,0
931,2,9,Education,216050,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,530,0
932,0,9,Lodging/residential,233937,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,217,0,0,0
932,1,9,Lodging/residential,233937,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,188,0,0
932,2,9,Lodging/residential,233937,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,414,0
933,1,9,Office,8525,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,28,0,0
933,2,9,Office,8525,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
934,1,9,Entertainment/public assembly,170607,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,256,0,0
934,2,9,Entertainment/public assembly,170607,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,76,0
935,0,9,Office,16135,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,21,0,0,0
935,1,9,Office,16135,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,70,0,0
936,0,9,Lodging/residential,11350,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,11,0,0,0
937,0,9,Lodging/residential,10346,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,13,0,0,0
938,0,9,Lodging/residential,11227,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,3,0,0,0
939,0,9,Lodging/residential,8051,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,1,0,0,0
940,0,9,Lodging/residential,8079,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,3,0,0,0
941,0,9,Lodging/residential,8079,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,2,0,0,0
942,0,9,Lodging/residential,57334,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,37,0,0,0
942,1,9,Lodging/residential,57334,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,109,0,0
942,2,9,Lodging/residential,57334,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,115,0
943,0,9,Entertainment/public assembly,5682,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,2,0,0,0
944,0,9,Services,389641,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,151,0,0,0
945,0,9,Office,332447,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,181,0,0,0
945,1,9,Office,332447,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,186,0,0
945,2,9,Office,332447,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,713,0
946,0,9,Education,177216,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,529,0,0,0
946,1,9,Education,177216,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,102,0,0
946,2,9,Education,177216,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,219,0
947,0,9,Education,91629,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,48,0,0,0
948,0,9,Entertainment/public assembly,20372,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,8,0,0,0
948,1,9,Entertainment/public assembly,20372,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
948,2,9,Entertainment/public assembly,20372,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,36,0
949,0,9,Lodging/residential,86786,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,51,0,0,0
949,1,9,Lodging/residential,86786,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,38,0,0
949,2,9,Lodging/residential,86786,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,118,0
950,0,9,Entertainment/public assembly,16052,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,31,0,0,0
951,0,9,Office,103924,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,105,0,0,0
951,1,9,Office,103924,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,134,0,0
951,2,9,Office,103924,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,204,0
952,0,9,Education,218024,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,183,0,0,0
952,1,9,Education,218024,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,321,0,0
952,2,9,Education,218024,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,728,0
953,0,9,Entertainment/public assembly,563782,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,644,0,0,0
953,1,9,Entertainment/public assembly,563782,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
953,2,9,Entertainment/public assembly,563782,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,619,0
954,0,9,Education,305224,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
954,1,9,Education,305224,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
954,2,9,Education,305224,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
955,0,9,Education,198488,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,945,0,0,0
955,1,9,Education,198488,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,13,0,0
955,2,9,Education,198488,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,591,0
956,0,9,Office,86167,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,25,0,0,0
956,1,9,Office,86167,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
956,2,9,Office,86167,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,64,0
957,0,9,Education,111195,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,215,0,0,0
957,1,9,Education,111195,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
957,2,9,Education,111195,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,314,0
958,0,9,Entertainment/public assembly,234819,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,210,0,0,0
958,1,9,Entertainment/public assembly,234819,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,37,0,0
958,2,9,Entertainment/public assembly,234819,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,585,0
959,0,9,Education,128536,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,158,0,0,0
959,1,9,Education,128536,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,260,0,0
959,2,9,Education,128536,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,38,0
960,0,9,Education,56137,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,35,0,0,0
960,1,9,Education,56137,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,28,0,0
960,2,9,Education,56137,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,155,0
961,0,9,Education,155882,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,328,0,0,0
961,1,9,Education,155882,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
961,2,9,Education,155882,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,588,0
962,0,9,Public services,492898,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,134,0,0,0
962,1,9,Public services,492898,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,206,0,0
962,2,9,Public services,492898,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,405,0
963,0,9,Lodging/residential,44784,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,17,0,0,0
963,1,9,Lodging/residential,44784,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,146,0,0
963,2,9,Lodging/residential,44784,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,73,0
964,0,9,Education,130577,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,277,0,0,0
964,1,9,Education,130577,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,151,0,0
964,2,9,Education,130577,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,344,0
965,0,9,Lodging/residential,45086,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,22,0,0,0
965,1,9,Lodging/residential,45086,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,32,0,0
965,2,9,Lodging/residential,45086,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,51,0
966,0,9,Education,393530,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,490,0,0,0
966,1,9,Education,393530,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,232,0,0
966,2,9,Education,393530,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,850,0
967,0,9,Entertainment/public assembly,119262,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,71,0,0,0
967,1,9,Entertainment/public assembly,119262,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,26,0,0
967,2,9,Entertainment/public assembly,119262,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,222,0
968,0,9,Education,153999,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,109,0,0,0
968,1,9,Education,153999,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,41,0,0
968,2,9,Education,153999,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,70,0
969,0,9,Education,193723,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,127,0,0,0
969,1,9,Education,193723,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,51,0,0
969,2,9,Education,193723,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,173,0
970,0,9,Services,346056,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
971,0,9,Lodging/residential,301307,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,185,0,0,0
971,1,9,Lodging/residential,301307,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,123,0,0
971,2,9,Lodging/residential,301307,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,350,0
972,0,9,Education,282152,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,147,0,0,0
972,1,9,Education,282152,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,92,0,0
972,2,9,Education,282152,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,430,0
973,0,9,Office,193960,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,121,0,0,0
973,1,9,Office,193960,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,7,0,0
973,2,9,Office,193960,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,289,0
974,0,9,Education,186572,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,49,0,0,0
974,1,9,Education,186572,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,73,0,0
974,2,9,Education,186572,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,274,0
975,0,9,Entertainment/public assembly,426472,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,280,0,0,0
975,1,9,Entertainment/public assembly,426472,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,258,0,0
976,0,9,Education,59498,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,25,0,0,0
976,1,9,Education,59498,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,12,0,0
976,2,9,Education,59498,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,9,0
977,0,9,Office,8837,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,72,0,0,0
978,0,9,Education,258491,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,129,0,0,0
978,1,9,Education,258491,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,7,0,0
978,2,9,Education,258491,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,988,0
979,0,9,Entertainment/public assembly,52357,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,33,0,0,0
979,1,9,Entertainment/public assembly,52357,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,63,0,0
979,2,9,Entertainment/public assembly,52357,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,152,0
980,0,9,Entertainment/public assembly,34819,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,20,0,0,0
980,1,9,Entertainment/public assembly,34819,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
980,2,9,Entertainment/public assembly,34819,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,54,0
981,0,9,Education,167055,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,90,0,0,0
981,1,9,Education,167055,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,251,0,0
981,2,9,Education,167055,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,286,0
982,0,9,Services,373416,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,111,0,0,0
983,0,9,Entertainment/public assembly,122122,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,304,0,0,0
983,1,9,Entertainment/public assembly,122122,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,193,0,0
983,2,9,Entertainment/public assembly,122122,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,1082,0
984,0,9,Services,214252,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,55,0,0,0
985,0,9,Office,34758,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
986,0,9,Office,34072,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
987,0,9,Education,166395,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,186,0,0,0
987,1,9,Education,166395,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,294,0,0
987,2,9,Education,166395,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,341,0
988,0,9,Office,24463,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,33,0,0,0
989,0,9,Education,168696,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,70,0,0,0
989,1,9,Education,168696,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,32,0,0
989,2,9,Education,168696,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,173,0
990,0,9,Office,82939,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,50,0,0,0
990,1,9,Office,82939,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,0,0
991,0,9,Education,57811,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,43,0,0,0
991,1,9,Education,57811,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,23,0,0
991,2,9,Education,57811,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,0,125,0
992,0,9,Office,51483,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,19,0,0,0
992,1,9,Office,51483,,,10.0,,3.9,0.0,1028.9,30.0,3.6,1451617200,0,23,0,0
